date,hour,demand
2021-09-23,12,70.82633134167213
2021-09-23,13,70.82633134167213
2021-09-23,14,70.8768149560533
2021-09-23,15,70.8768149560533
2021-09-23,16,70.88581814964986
2021-09-23,17,70.88581814964986
2021-09-23,18,70.37661143867959
2021-09-23,19,68.26399776015485
2021-09-23,20,52.66549929936957
2021-09-23,21,52.544664483283874
2021-09-23,22,51.741586388561956
2021-09-23,23,51.5969609332549
2021-09-24,0,52.80094085230702
2021-09-24,1,51.61685994183788
2021-09-24,6,47.95939223237922
2021-09-24,7,64.88189807762225
2021-09-24,8,68.08596898740261
2021-09-24,9,62.710792425628895
2021-09-24,10,64.29811961029873
2021-09-24,11,74.52114867048611
2021-09-24,12,78.74947872026897
2021-09-24,13,78.74947872026897
2021-09-24,14,78.79996233465013
2021-09-24,15,78.79996233465013
2021-09-24,16,78.79996233465013
2021-09-24,17,77.52530193967313
2021-09-24,18,72.65097649289032
2021-09-24,19,69.88478507115207
2021-09-24,20,52.791090069017216
2021-09-24,21,52.67025525293152
2021-09-24,22,51.8671771582096
2021-09-24,23,51.72255170290254
2021-09-25,0,53.90662161872828
2021-09-25,1,52.78304858404365
2021-09-25,2,51.83335062542134
2021-09-25,3,49.389870087812234
2021-09-25,4,48.31218818355276
2021-09-25,8,63.635225452381555
2021-09-25,9,65.32123199722946
2021-09-25,10,71.96893509963346
2021-09-25,11,87.25548582340954
2021-09-25,12,89.73396676322623
2021-09-25,13,89.9883857270443
2021-09-25,14,89.9883857270443
2021-09-25,15,89.9883857270443
2021-09-25,16,89.9883857270443
2021-09-25,17,84.34224359646946
2021-09-25,18,74.55464248918025
2021-09-25,19,71.6374874032571
2021-09-25,20,53.996830123599196
2021-09-25,21,53.8759953075135
2021-09-25,22,52.982937510353906
2021-09-25,23,52.83831205504685
2021-09-26,0,55.85249625576611
2021-09-26,1,54.444129226972116
2021-09-26,2,53.57634492003007
2021-09-26,7,61.400272400833444
2021-09-26,8,61.97276576960338
2021-09-26,9,64.92133576824138
2021-09-26,10,71.53567682919096
2021-09-26,11,86.66891479494424
2021-09-26,12,89.22647724134427
2021-09-26,13,89.41411716228743
2021-09-26,14,89.41411716228743
2021-09-26,15,89.41411716228743
2021-09-26,16,89.41411716228743
2021-09-26,17,83.76797503171261
2021-09-26,18,73.61369308322436
2021-09-26,19,70.78680106634192
2021-09-26,20,52.86249689036048
2021-09-26,21,52.62911134963711
2021-09-26,22,51.937206911779406
2021-09-26,23,51.79258145647235
2021-09-27,6,50.0900143292605
2021-09-27,7,65.29006129841281
2021-09-27,8,69.45820241648558
2021-09-27,9,65.13958630483195
2021-09-27,10,64.96892234223044
2021-09-27,11,68.70477495734464
2021-09-27,12,71.15752485243276
2021-09-27,13,71.15752485243276
2021-09-27,14,71.20800846681394
2021-09-27,15,71.20800846681394
2021-09-27,16,71.21701166041049
2021-09-27,17,71.21701166041049
2021-09-27,18,70.70780494944023
2021-09-27,19,68.69788735622217
2021-09-27,20,57.61094374404681
2021-09-27,21,57.597661659500915
2021-09-27,22,56.95047493693248
2021-09-28,6,47.88214930957343
2021-09-28,7,65.55826633274779
2021-09-28,8,69.2797660539792
2021-09-28,9,64.92217221097472
2021-09-28,10,64.75632912280098
2021-09-28,11,68.45715927358803
2021-09-28,12,70.9077094407983
2021-09-28,13,70.9077094407983
2021-09-28,14,70.95819305517948
2021-09-28,15,70.95819305517948
2021-09-28,16,70.96719624877605
2021-09-28,17,70.96719624877605
2021-09-28,18,70.45798953780577
2021-09-28,19,68.60300454856201
2021-09-28,20,57.2786129546391
2021-09-28,21,57.15959564334104
2021-09-28,22,56.5124089207726
2021-09-28,23,56.36778346546554
2021-09-29,0,54.90116907396424
2021-09-29,2,54.577472210597804
2021-09-29,6,53.73550254044728
2021-09-29,7,68.99963543584889
2021-09-29,8,72.24970337845248
2021-09-29,9,65.07691053061994
2021-09-29,10,64.81183390907633
2021-09-29,11,68.45715927358803
2021-09-29,12,70.9077094407983
2021-09-29,13,70.9077094407983
2021-09-29,14,70.95819305517948
2021-09-29,15,70.95819305517948
2021-09-29,16,70.96719624877605
2021-09-29,17,70.96719624877605
2021-09-29,18,70.45798953780577
2021-09-29,19,68.60300454856201
2021-09-29,20,58.768009356737956
2021-09-29,21,58.75472727219207
2021-09-29,22,58.060312658467154
2021-09-29,23,57.9156872031601
2021-09-30,6,47.58774370846893
2021-09-30,7,65.45087346814837
2021-09-30,8,68.73919478631423
2021-09-30,9,64.52402510293346
2021-09-30,10,64.61188088479818
2021-09-30,11,68.38186335958034
2021-09-30,12,70.96818440012328
2021-09-30,13,70.96818440012328
2021-09-30,14,71.01866801450444
2021-09-30,15,71.01866801450444
2021-09-30,16,71.027671208101
2021-09-30,17,71.027671208101
2021-09-30,18,70.51846449713072
2021-09-30,19,68.40585081860598
2021-09-30,20,52.75960502422364
2021-09-30,21,52.63877020813794
2021-09-30,22,51.835692113416016
2021-09-30,23,51.69106665810896
2021-10-01,0,54.55760606928417
2021-10-01,1,53.91825423017261
2021-10-01,2,53.319262282529614
2021-10-01,5,51.388098287118495
2021-10-01,6,51.272004321689685
2021-10-01,7,64.62016272352486
2021-10-01,8,68.51815793207835
2021-10-01,9,63.91122857939728
2021-10-01,10,65.53340510235087
2021-10-01,11,75.15733452814764
2021-10-01,12,79.1003479728622
2021-10-01,13,79.1003479728622
2021-10-01,14,79.15083158724335
2021-10-01,15,79.15083158724335
2021-10-01,16,79.15083158724335
2021-10-01,17,77.87617119226637
2021-10-01,18,73.64709302124375
2021-10-01,19,71.2435178067475
2021-10-01,20,59.32943778047049
2021-10-01,21,59.271247559441676
2021-10-01,22,58.40298289031768
2021-10-01,23,58.25835743501062
2021-10-02,0,59.783146234970275
2021-10-02,1,59.64215234980181
2021-10-02,2,59.378620885661974
2021-10-02,6,57.26520282372317
2021-10-02,7,63.95532018616917
2021-10-02,8,67.1689008791472
2021-10-02,9,71.28939719383872
2021-10-02,10,77.0747820508557
2021-10-02,11,94.71467460844183
2021-10-02,12,95.69375929858782
2021-10-02,13,96.11580839649947
2021-10-02,14,96.11580839649947
2021-10-02,15,96.11580839649947
2021-10-02,16,96.11580839649947
2021-10-02,17,91.29757568826254
2021-10-02,18,82.23039052757845
2021-10-02,19,78.8508064690171
2021-10-02,20,60.35789781324911
2021-10-02,22,59.35392390248146
2021-10-02,23,59.20929844717439
2021-10-03,0,56.46793754702445
2021-10-03,1,55.05957051823045
2021-10-03,2,54.04340167628319
2021-10-03,7,62.22193307483509
2021-10-03,8,62.50733423086713
2021-10-03,9,69.78779306009395
2021-10-03,10,75.35700579790318
2021-10-03,11,92.78663689074233
2021-10-03,12,93.84480308747167
2021-10-03,13,94.03244300841483
2021-10-03,14,94.03244300841483
2021-10-03,15,94.03244300841483
2021-10-03,16,94.03244300841483
2021-10-03,17,89.21421030017792
2021-10-03,18,79.58743166454654
2021-10-03,19,76.64124611114545
2021-10-03,20,56.86922837334989
2021-10-03,21,56.6719186803493
2021-10-03,22,55.96913597916015
2021-10-03,23,55.82451052385309
2021-10-04,6,54.07966255909912
2021-10-04,7,68.40248091416905
2021-10-04,8,71.61543511994256
2021-10-04,9,65.38677756176402
2021-10-04,10,65.09287355926803
2021-10-04,11,68.70477495734464
2021-10-04,12,71.15752485243276
2021-10-04,13,71.15752485243276
2021-10-04,14,71.20800846681394
2021-10-04,15,71.20800846681394
2021-10-04,16,71.21701166041049
2021-10-04,17,71.21701166041049
2021-10-04,18,70.70780494944023
2021-10-04,19,68.69788735622217
2021-10-04,20,59.89945360875599
2021-10-04,21,59.84126338772716
2021-10-04,22,58.76479660306479
2021-10-04,23,58.62017114775773
2021-10-05,5,49.75558641015891
2021-10-05,6,49.6394924447301
2021-10-05,7,64.90095076732682
2021-10-05,8,69.0647223483055
2021-10-05,9,65.0787611771627
2021-10-05,10,64.8247755535632
2021-10-05,11,68.45715927358803
2021-10-05,12,70.9077094407983
2021-10-05,13,70.9077094407983
2021-10-05,14,70.95819305517948
2021-10-05,15,70.95819305517948
2021-10-05,16,70.96719624877605
2021-10-05,17,70.96719624877605
2021-10-05,18,70.45798953780577
2021-10-05,19,68.60300454856201
2021-10-05,20,59.27338280873663
2021-10-05,21,59.10945736095562
2021-10-05,22,58.15424726570953
2021-10-05,23,58.00962181040247
2021-10-06,0,53.18266830676836
2021-10-06,6,50.466877350182365
2021-10-06,7,64.1095827701074
2021-10-06,8,67.80983412709948
2021-10-06,9,65.02290912769352
2021-10-06,10,64.8247755535632
2021-10-06,11,68.45715927358803
2021-10-06,12,70.9077094407983
2021-10-06,13,70.9077094407983
2021-10-06,14,70.95819305517948
2021-10-06,15,70.95819305517948
2021-10-06,16,70.96719624877605
2021-10-06,17,70.96719624877605
2021-10-06,18,70.45798953780577
2021-10-06,19,68.60300454856201
2021-10-06,20,59.389742725375314
2021-10-06,21,59.19425053716236
2021-10-06,22,58.38454457999573
2021-10-06,23,58.239919124688676
2021-10-07,0,55.694574750147176
2021-10-07,1,55.48705223943929
2021-10-07,3,54.763539684398204
2021-10-07,6,53.94887808755473
2021-10-07,7,69.05544821139539
2021-10-07,8,71.98232671652461
2021-10-07,9,65.36309041451153
2021-10-07,10,64.88028033983855
2021-10-07,11,68.50491603316908
2021-10-07,12,71.0503490080395
2021-10-07,13,71.0503490080395
2021-10-07,14,71.10083262242068
2021-10-07,15,71.10083262242068
2021-10-07,16,71.10983581601725
2021-10-07,17,71.10983581601725
2021-10-07,18,70.60062910504698
2021-10-07,19,68.71283244368956
2021-10-07,20,59.48171085762638
2021-10-07,21,59.42352063659756
2021-10-07,22,58.640170655583134
2021-10-07,23,58.49554520027606
2021-10-08,0,56.997855708930885
2021-10-08,1,56.73372287684204
2021-10-08,4,55.357979098053185
2021-10-08,5,55.08919409408048
2021-10-08,6,54.65276099976175
2021-10-08,7,69.30398432576789
2021-10-08,8,72.25750260183075
2021-10-08,9,64.73696867607778
2021-10-08,10,65.90410076324186
2021-10-08,11,75.15733452814764
2021-10-08,12,79.1003479728622
2021-10-08,13,79.1003479728622
2021-10-08,14,79.15083158724335
2021-10-08,15,79.15083158724335
2021-10-08,16,79.15083158724335
2021-10-08,17,77.87617119226637
2021-10-08,18,73.87760665143618
2021-10-08,19,71.47403143693994
2021-10-08,20,59.71575165484325
2021-10-08,21,59.65756143381443
2021-10-08,22,58.767252364382465
2021-10-08,23,58.62262690907541
2021-10-09,1,55.93209652619814
2021-10-09,2,55.33212464661421
2021-10-09,4,52.80805688764234
2021-10-09,6,52.30589877728747
2021-10-09,7,60.13152537626737
2021-10-09,8,64.52398708967351
2021-10-09,9,70.92376936860425
2021-10-09,10,76.68267039985443
2021-10-09,11,94.32438545613608
2021-10-09,12,95.3034701462821
2021-10-09,13,95.72551924419372
2021-10-09,14,95.72551924419372
2021-10-09,15,95.72551924419372
2021-10-09,16,95.72551924419372
2021-10-09,17,90.90728653595681
2021-10-09,18,81.84010137527271
2021-10-09,19,78.64604383641745
2021-10-09,20,59.877402618553184
2021-10-09,21,59.81921239752435
2021-10-09,22,58.93589055999199
2021-10-09,23,58.79126510468493
2021-10-10,0,61.0916768913645
2021-10-10,1,61.099741771991624
2021-10-10,2,60.75546936624817
2021-10-10,3,59.65605180635174
2021-10-10,4,59.12683897021557
2021-10-10,7,68.08323223418049
2021-10-10,8,69.46959311313454
2021-10-10,9,72.34007294038747
2021-10-10,10,77.37576805583228
2021-10-10,11,93.64387438343893
2021-10-10,12,94.70204058016827
2021-10-10,13,94.88968050111143
2021-10-10,14,94.88968050111143
2021-10-10,15,94.88968050111143
2021-10-10,16,94.88968050111143
2021-10-10,17,90.07144779287452
2021-10-10,18,81.1067302553776
2021-10-10,19,77.67389557711131
2021-10-10,20,59.53671081535919
2021-10-10,21,59.61343726099704
2021-10-10,22,58.672025392762045
2021-10-11,0,56.386783935279865
2021-10-11,1,56.12265110319101
2021-10-11,5,54.48259049452532
2021-10-11,6,54.046157400206596
2021-10-11,7,70.63797766920231
2021-10-11,8,73.38527960820477
2021-10-11,9,65.60682568635065
2021-10-11,10,65.09287355926803
2021-10-11,11,68.70477495734464
2021-10-11,12,71.15752485243276
2021-10-11,13,71.15752485243276
2021-10-11,14,71.20800846681394
2021-10-11,15,71.20800846681394
2021-10-11,16,71.21701166041049
2021-10-11,17,71.21701166041049
2021-10-11,18,70.70780494944023
2021-10-11,19,68.69788735622217
2021-10-11,20,59.49791625124798
2021-10-11,21,59.43972603021915
2021-10-11,22,58.40367669745525
2021-10-11,23,58.259051242148196
2021-10-12,0,57.46885349029281
2021-10-12,6,54.6805738010517
2021-10-12,7,70.49865921872363
2021-10-12,8,72.85659318014288
2021-10-12,9,65.39423246692117
2021-10-12,10,64.9426969639959
2021-10-12,11,68.5195758977454
2021-10-12,12,70.97012606495566
2021-10-12,13,70.97012606495566
2021-10-12,14,71.02060967933684
2021-10-12,15,71.02060967933684
2021-10-12,16,71.02961287293338
2021-10-12,17,71.02961287293338
2021-10-12,18,70.52040616196314
2021-10-12,19,68.66542117271938
2021-10-12,20,60.29081199693251
2021-10-12,21,60.36753844257036
2021-10-12,22,59.39028394701627
2021-10-12,23,59.24565849170922
2021-10-13,5,47.365759715844426
2021-10-13,6,47.365759715844426
2021-10-13,7,64.89844181670588
2021-10-13,8,68.14333334352686
2021-10-13,9,64.97387189265164
2021-10-13,10,64.78055919294907
2021-10-13,11,68.37499466567179
2021-10-13,12,70.82554483288207
2021-10-13,13,70.82554483288207
2021-10-13,14,70.87602844726324
2021-10-13,15,70.87602844726324
2021-10-13,16,70.8850316408598
2021-10-13,17,70.8850316408598
2021-10-13,18,70.37582492988952
2021-10-13,19,68.42872421041305
2021-10-13,20,56.17829569713987
2021-10-13,21,55.949116316622145
2021-10-13,22,55.10701662983577
2021-10-13,23,54.9623911745287
2021-10-14,6,53.99110445056371
2021-10-14,7,67.59563875941346
2021-10-14,8,70.43229005004153
2021-10-14,9,64.95004938116752
2021-10-14,10,64.88028033983855
2021-10-14,11,68.50491603316908
2021-10-14,12,71.0503490080395
2021-10-14,13,71.0503490080395
2021-10-14,14,71.10083262242068
2021-10-14,15,71.10083262242068
2021-10-14,16,71.10983581601725
2021-10-14,17,71.10983581601725
2021-10-14,18,70.60062910504698
2021-10-14,19,68.71283244368956
2021-10-14,20,59.51354222990236
2021-10-14,21,59.45535200887355
2021-10-14,22,58.63158457596064
2021-10-14,23,58.486959120653566
2021-10-15,0,56.59203040510729
2021-10-15,1,56.32789757301844
2021-10-15,2,56.14765013970469
2021-10-15,3,55.48096412317432
2021-10-15,5,54.95039516143855
2021-10-15,6,54.51396206711981
2021-10-15,7,68.42438691359344
2021-10-15,8,71.33009505015849
2021-10-15,9,64.33810460683145
2021-10-15,10,65.79398157432
2021-10-15,11,75.15733452814764
2021-10-15,12,79.1003479728622
2021-10-15,13,79.1003479728622
2021-10-15,14,79.15083158724335
2021-10-15,15,79.15083158724335
2021-10-15,16,79.15083158724335
2021-10-15,17,77.87617119226637
2021-10-15,18,73.87760665143618
2021-10-15,19,71.47403143693994
2021-10-15,20,59.73165882124218
2021-10-15,21,59.67346860021336
2021-10-15,22,58.7427420788829
2021-10-15,23,58.59811662357584
2021-10-16,0,56.013089126954426
2021-10-16,1,55.496876234763235
2021-10-16,2,54.76182079427572
2021-10-16,3,52.944222730618655
2021-10-16,4,52.044396303471416
2021-10-16,5,51.77143460126404
2021-10-16,7,59.135865830960924
2021-10-16,8,63.3160503505602
2021-10-16,9,70.57513616558131
2021-10-16,10,76.4356374365678
2021-10-16,11,94.32438545613608
2021-10-16,12,95.3034701462821
2021-10-16,13,95.72551924419372
2021-10-16,14,95.72551924419372
2021-10-16,15,95.72551924419372
2021-10-16,16,95.72551924419372
2021-10-16,17,90.90728653595681
2021-10-16,18,81.84010137527271
2021-10-16,19,78.64604383641745
2021-10-16,20,59.76496755059014
2021-10-16,21,59.70677732956131
2021-10-16,22,58.82345549202894
2021-10-16,23,58.678830036721884
2021-10-17,0,57.28288109492445
2021-10-17,1,56.772485747236736
2021-10-17,2,55.762588644236786
2021-10-17,3,53.51723344263751
2021-10-17,4,52.37951665741807
2021-10-17,5,52.08750744559069
2021-10-17,6,51.971413480161885
2021-10-17,7,61.67534329325058
2021-10-17,8,64.3602415916722
2021-10-17,9,69.89954366893355
2021-10-17,10,75.35686886564835
2021-10-17,11,93.09995381130322
2021-10-17,12,94.15812000803258
2021-10-17,13,94.34575992897574
2021-10-17,14,94.34575992897574
2021-10-17,15,94.34575992897574
2021-10-17,16,94.34575992897574
2021-10-17,17,89.52752722073882
2021-10-17,18,80.09366121885571
2021-10-17,19,77.01369814916298
2021-10-17,20,59.02062640608793
2021-10-17,21,58.93086944462714
2021-10-17,22,58.01150197670013
2021-10-17,23,57.866876521393074
2021-10-18,7,66.99948955170993
2021-10-18,8,69.30942495516486
2021-10-18,9,64.83501606922728
2021-10-18,10,64.49277000743591
2021-10-18,11,68.18157175620192
2021-10-18,12,70.93350718606538
2021-10-18,13,70.93350718606538
2021-10-18,14,70.98399080044655
2021-10-18,15,70.98399080044655
2021-10-18,16,70.99299399404312
2021-10-18,17,70.99299399404312
2021-10-18,18,70.48378728307284
2021-10-18,19,68.26858167832151
2021-10-18,20,55.1940094798157
2021-10-18,21,54.84954136789198
2021-10-18,22,53.94094754530971
2021-10-18,23,53.796322090002654
2021-10-19,0,51.98471973520088
2021-10-19,1,51.05334480843308
2021-10-19,2,50.261358057713615
2021-10-19,5,48.26292228785633
2021-10-19,6,48.22154699648104
2021-10-19,7,64.89101661339419
2021-10-19,8,68.29101924377048
2021-10-19,9,64.99061864173694
2021-10-19,10,64.8247755535632
2021-10-19,11,68.45715927358803
2021-10-19,12,70.9077094407983
2021-10-19,13,70.9077094407983
2021-10-19,14,70.95819305517948
2021-10-19,15,70.95819305517948
2021-10-19,16,70.96719624877605
2021-10-19,17,70.96719624877605
2021-10-19,18,70.45798953780577
2021-10-19,19,68.60300454856201
2021-10-19,20,58.57262585093203
2021-10-19,21,58.33140381522451
2021-10-19,22,57.37619371997841
2021-10-19,23,57.23156826467136
2021-10-20,0,55.12549031445845
2021-10-20,1,54.96269743096422
2021-10-20,4,54.544531222319
2021-10-20,5,54.368942329714464
2021-10-20,6,53.932509235395734
2021-10-20,7,66.76115990916506
2021-10-20,8,69.66018101407458
2021-10-20,9,65.10543858248569
2021-10-20,10,64.88028033983855
2021-10-20,11,68.45715927358803
2021-10-20,12,70.9077094407983
2021-10-20,13,70.9077094407983
2021-10-20,14,70.95819305517948
2021-10-20,15,70.95819305517948
2021-10-20,16,70.96719624877605
2021-10-20,17,70.96719624877605
2021-10-20,18,70.45798953780577
2021-10-20,19,68.60300454856201
2021-10-20,20,59.56955968904952
2021-10-20,21,59.51136946802069
2021-10-20,22,58.64121786938722
2021-10-21,1,51.27426109568778
2021-10-21,2,50.25939745442928
2021-10-21,5,47.22159466523628
2021-10-21,6,47.22159466523628
2021-10-21,7,64.56510165250475
2021-10-21,8,67.23855565561485
2021-10-21,9,64.14854602936097
2021-10-21,10,64.34346847789234
2021-10-21,11,68.04500452191228
2021-10-21,12,70.82633134167213
2021-10-21,13,70.82633134167213
2021-10-21,14,70.8768149560533
2021-10-21,15,70.8768149560533
2021-10-21,16,70.88581814964986
2021-10-21,17,70.88581814964986
2021-10-21,18,70.37661143867959
2021-10-21,19,68.41432849546406
2021-10-21,20,54.77375607020049
2021-10-21,21,54.463895652562215
2021-10-21,22,53.67019634223601
2021-10-21,23,53.52557088692895
2021-10-22,0,52.08683854818906
2021-10-22,1,50.915864325876726
2021-10-22,2,50.11460895508482
2021-10-22,4,47.09821664044882
2021-10-22,5,46.97976316562608
2021-10-22,6,46.97976316562608
2021-10-22,7,64.20688706323028
2021-10-22,8,66.3552023566428
2021-10-22,9,63.19713315820912
2021-10-22,10,64.97525234019568
2021-10-22,11,74.8099530487946
2021-10-22,12,79.05215202828445
2021-10-22,13,79.05215202828445
2021-10-22,14,79.10263564266563
2021-10-22,15,79.10263564266563
2021-10-22,16,79.10263564266563
2021-10-22,17,77.82797524768864
2021-10-22,18,73.40598444291776
2021-10-22,19,70.92792294656337
2021-10-22,20,55.62249785597887
2021-10-22,21,55.312637438340595
2021-10-22,22,54.41197903959684
2021-10-22,23,54.26735358428978
2021-10-23,0,53.74187160086552
2021-10-23,1,52.58296301817286
2021-10-23,2,51.75137731290347
2021-10-23,6,47.78772294859509
2021-10-23,7,59.46899305023228
2021-10-23,8,62.626947872197206
2021-10-23,9,70.48821370504815
2021-10-23,10,76.43577436882263
2021-10-23,11,94.18058672216432
2021-10-23,12,95.15967141231033
2021-10-23,13,95.58172051022197
2021-10-23,14,95.58172051022197
2021-10-23,15,95.58172051022197
2021-10-23,16,95.58172051022197
2021-10-23,17,90.76348780198505
2021-10-23,18,81.5033900075527
2021-10-23,19,78.44310998498908
2021-10-23,20,56.64144757954606
2021-10-23,21,56.44413788654547
2021-10-23,22,55.54020182605442
2021-10-23,23,55.395576370747364
2021-10-24,0,56.75949853194389
2021-10-24,1,55.351131503149894
2021-10-24,2,54.2168504078497
2021-10-24,3,51.24844990353182
2021-10-24,4,49.66278511363349
2021-10-24,7,62.99175876610454
2021-10-24,8,64.845449983579
2021-10-24,9,69.61354283188504
2021-10-24,10,75.18275556969427
2021-10-24,11,93.09995381130322
2021-10-24,12,94.15812000803258
2021-10-24,13,94.34575992897574
2021-10-24,14,94.34575992897574
2021-10-24,15,94.34575992897574
2021-10-24,16,94.34575992897574
2021-10-24,17,89.52752722073882
2021-10-24,18,79.90074858510745
2021-10-24,19,76.81076429773461
2021-10-24,20,56.19173158246379
2021-10-24,21,55.99442188946319
2021-10-24,22,55.153834348780634
2021-10-24,23,55.00920889347356
2021-10-25,0,53.07330360068519
2021-10-25,1,51.67126096367605
2021-10-25,2,50.563050795612675
2021-10-25,3,48.46786508420302
2021-10-25,6,47.557818526957284
2021-10-25,7,65.46511438104443
2021-10-25,8,68.78165928450824
2021-10-25,9,64.774092777214
2021-10-25,10,64.55606169732182
2021-10-25,11,68.24486344608783
2021-10-25,12,70.93350718606538
2021-10-25,13,70.93350718606538
2021-10-25,14,70.98399080044655
2021-10-25,15,70.98399080044655
2021-10-25,16,70.99299399404312
2021-10-25,17,70.99299399404312
2021-10-25,18,70.48378728307284
2021-10-25,19,68.26858167832151
2021-10-25,20,54.59401569415431
2021-10-25,21,54.35097615365916
2021-10-25,22,53.304577491583494
2021-10-25,23,53.15995203627644
2021-10-26,1,49.54311913112865
2021-10-26,5,46.058420976585396
2021-10-26,6,46.058420976585396
2021-10-26,7,64.58966873102317
2021-10-26,8,67.43895235606517
2021-10-26,9,64.62242284979781
2021-10-26,10,64.28017678800644
2021-10-26,11,67.93395607244533
2021-10-26,12,70.68369177443093
2021-10-26,13,70.68369177443093
2021-10-26,14,70.73417538881209
2021-10-26,15,70.73417538881209
2021-10-26,16,70.74317858240866
2021-10-26,17,70.74317858240866
2021-10-26,18,70.23397187143838
2021-10-26,19,68.17369887066135
2021-10-26,20,54.460746811790635
2021-10-26,21,53.99942131990563
2021-10-26,22,53.05930802868399
2021-10-26,23,52.914682573376936
2021-10-27,0,53.13344228015047
2021-10-27,2,51.71255736588116
2021-10-27,5,50.07305014376255
2021-10-27,6,49.95695617833374
2021-10-27,7,64.39118947080411
2021-10-27,8,67.96790195060419
2021-10-27,9,65.02290912769352
2021-10-27,10,64.8247755535632
2021-10-27,11,68.45715927358803
2021-10-27,12,70.9077094407983
2021-10-27,13,70.9077094407983
2021-10-27,14,70.95819305517948
2021-10-27,15,70.95819305517948
2021-10-27,16,70.96719624877605
2021-10-27,17,70.96719624877605
2021-10-27,18,70.45798953780577
2021-10-27,19,68.60300454856201
2021-10-27,20,58.68840349604054
2021-10-27,21,58.49291130782758
2021-10-27,22,57.68320535066098
2021-10-27,23,57.53857989535392
2021-10-28,0,52.86921644970841
2021-10-28,6,48.38325238247058
2021-10-28,7,64.78362374879477
2021-10-28,8,67.75044797610549
2021-10-28,9,64.73691977169848
2021-10-28,10,64.8247755535632
2021-10-28,11,68.50491603316908
2021-10-28,12,71.0503490080395
2021-10-28,13,71.0503490080395
2021-10-28,14,71.10083262242068
2021-10-28,15,71.10083262242068
2021-10-28,16,71.10983581601725
2021-10-28,17,71.10983581601725
2021-10-28,18,70.60062910504698
2021-10-28,19,68.71283244368956
2021-10-28,20,58.08937005202099
2021-10-28,21,57.999613090560224
2021-10-28,22,57.238307509853755
2021-10-28,23,57.0936820545467
2021-10-29,0,56.902229757486786
2021-10-29,1,56.63809692539794
2021-10-29,2,56.45784949208418
2021-10-29,4,55.6689615806554
2021-10-29,5,55.40017657668272
2021-10-29,6,54.963743482363974
2021-10-29,7,67.41485447838085
2021-10-29,8,70.38587377452814
2021-10-29,9,64.21323035703512
2021-10-29,10,65.66910732452367
2021-10-29,11,75.15733452814764
2021-10-29,12,79.1003479728622
2021-10-29,13,79.1003479728622
2021-10-29,14,79.15083158724335
2021-10-29,15,79.15083158724335
2021-10-29,16,79.15083158724335
2021-10-29,17,77.87617119226637
2021-10-29,18,73.87760665143618
2021-10-29,19,71.47403143693994
2021-10-29,20,59.82489593464424
2021-10-29,21,59.76670571361541
2021-10-29,22,58.83597919228497
2021-10-29,23,58.69135373697791
2021-10-30,0,54.023117375660746
2021-10-30,1,52.899544340976114
2021-10-30,2,51.949846382353805
2021-10-30,4,48.255645190313984
2021-10-30,5,48.202256665509566
2021-10-30,8,63.671425811671725
2021-10-30,9,70.59514343945997
2021-10-30,10,76.4356374365678
2021-10-30,11,94.32438545613608
2021-10-30,12,95.3034701462821
2021-10-30,13,95.72551924419372
2021-10-30,14,95.72551924419372
2021-10-30,15,95.72551924419372
2021-10-30,16,95.72551924419372
2021-10-30,17,90.90728653595681
2021-10-30,18,81.64718874152446
2021-10-30,19,78.44310998498908
2021-10-30,20,56.93611370289544
2021-10-30,21,56.73880400989485
2021-10-30,22,55.6970631099104
2021-10-30,23,55.552437654603345
2021-10-31,0,60.690958094133975
2021-10-31,1,60.6990229747611
2021-10-31,2,60.35475056901765
2021-10-31,8,69.29889470043612
2021-10-31,9,72.34007294038747
2021-10-31,10,77.37576805583228
2021-10-31,11,93.64387438343893
2021-10-31,12,94.70204058016827
2021-10-31,13,94.88968050111143
2021-10-31,14,94.88968050111143
2021-10-31,15,94.88968050111143
2021-10-31,16,94.88968050111143
2021-10-31,17,90.07144779287452
2021-10-31,18,81.1067302553776
2021-10-31,19,77.67389557711131
2021-10-31,20,59.67001473998187
2021-10-31,21,59.74674118561971
2021-10-31,22,59.15207255331547
2021-10-31,23,59.00744709800841
2021-11-01,0,59.012195474742654
2021-11-01,3,53.31124956964857
2021-11-01,6,52.603168841364536
2021-11-01,7,64.37209396468398
2021-11-01,8,68.14057487234788
2021-11-01,9,78.64623265478906
2021-11-01,10,81.03815847285837
2021-11-01,11,86.26089602379551
2021-11-01,12,88.78383415624049
2021-11-01,13,89.56022183044323
2021-11-01,14,89.56022183044323
2021-11-01,15,89.73555048309899
2021-11-01,16,89.88283146587024
2021-11-01,17,89.88283146587024
2021-11-01,18,89.88283146587024
2021-11-01,19,89.88283146587024
2021-11-01,20,76.60253603846223
2021-11-01,21,72.01515968146127
2021-11-01,22,67.44408733565054
2021-11-01,23,66.97482800288314
2021-11-02,0,57.136860282554835
2021-11-02,1,56.80307592473574
2021-11-02,6,53.10728400873119
2021-11-02,7,66.29692808382428
2021-11-02,8,69.03165974432699
2021-11-02,9,78.53498046955838
2021-11-02,10,80.81355797807488
2021-11-02,11,86.03629552901202
2021-11-02,12,88.720219080496
2021-11-02,13,89.49660675469872
2021-11-02,14,89.49660675469872
2021-11-02,15,89.75055767888801
2021-11-02,16,89.89783866165928
2021-11-02,17,89.89783866165928
2021-11-02,18,89.89783866165928
